Final result: 
0_2_7_9_6_12_1_4_11_5_8_10_3
0_2_7_9_6_12_10_1_3_5_8_4_11
0_2_7_9_11_1_10_6_3_12_4_8_5
0_2_7_9_11_3_1_6_10_12_4_8_5
0_2_7_9_11_3_8_4_12_1_6_10_5
0_2_7_9_12_3_8_4_11_1_5_10_6
0_2_7_10_1_11_8_5_3_12_9_4_6
0_2_7_10_8_1_12_4_6_11_9_5_3
0_2_7_10_12_9_5_1_4_11_8_6_3
0_2_7_11_3_8_10_1_4_6_12_9_5
0_2_7_11_6_1_5_10_12_3_8_4_9
0_2_7_11_6_1_9_4_12_3_8_10_5
0_2_7_11_6_1_9_4_12_8_3_5_10
0_2_7_11_8_12_5_1_10_4_6_9_3
0_2_7_11_8_12_5_1_10_6_3_9_4
0_2_7_12_6_9_1_4_11_3_8_10_5
0_2_7_12_6_9_1_4_11_8_3_5_10
0_2_7_12_8_1_4_10_5_11_9_3_6
0_2_7_12_8_11_4_1_10_5_3_6_9
0_2_8_1_7_9_3_12_4_11_5_10_6
0_2_8_1_7_12_10_6_4_11_5_3_9
0_2_8_1_11_7_5_10_12_4_6_3_9
0_2_8_5_7_12_1_11_4_6_9_3_10
0_2_8_5_9_1_3_11_7_12_4_6_10
0_2_8_5_11_4_10_12_6_3_1_7_9
0_2_8_5_11_9_1_12_4_7_3_10_6
0_2_8_5_11_9_3_12_4_7_1_10_6
0_2_8_5_12_9_1_6_11_3_7_4_10
0_2_8_6_11_1_5_9_12_4_7_3_10
0_2_8_6_11_1_5_12_10_3_7_9_4
0_2_8_6_12_7_11_1_3_5_9_4_10
0_2_8_10_3_7_11_4_1_12_5_9_6
0_2_8_10_3_9_11_5_1_6_12_7_4
0_2_8_11_3_7_10_4_1_12_5_9_6
0_2_8_11_7_4_1_12_10_3_6_9_5
0_2_8_11_9_1_10_5_3_12_7_4_6
0_2_8_11_9_3_5_10_1_6_12_7_4
0_2_8_11_9_4_10_1_3_6_12_7_5
0_2_9_1_8_4_12_10_5_11_6_3_7
0_2_9_5_8_10_12_3_1_7_4_6_11
0_2_9_5_8_10_12_3_11_7_4_6_1
0_2_9_5_8_11_3_12_7_1_4_6_10
0_2_9_5_10_1_11_6_12_3_8_4_7
0_2_9_5_10_4_11_3_12_6_8_1_7
0_2_9_5_12_8_3_11_7_1_4_6_10
0_2_9_5_12_8_11_3_1_6_4_10_7
0_2_9_6_8_3_1_12_10_5_7_4_11
0_2_9_6_10_1_4_11_7_3_12_8_5
0_2_9_7_3_1_12_10_6_11_5_8_4
0_2_9_7_10_1_3_5_11_8_12_4_6
0_2_9_7_10_3_11_6_1_12_5_8_4
0_2_9_7_12_10_1_6_4_11_8_3_5
0_2_9_11_6_10_1_5_12_8_3_7_4
0_2_9_11_8_1_4_6_10_12_7_5_3
0_2_9_11_8_3_12_10_5_1_6_4_7
0_2_10_1_6_9_11_4_7_12_3_5_8
0_2_10_1_7_4_11_9_12_5_3_8_6
0_2_10_5_1_8_11_3_12_7_9_4_6
0_2_10_5_7_12_3_11_6_1_9_4_8
0_2_10_5_7_12_4_11_1_6_9_3_8
0_2_10_5_11_8_1_4_12_7_9_3_6
0_2_10_5_11_8_12_3_1_7_4_6_9
0_2_10_6_3_9_11_1_5_7_12_4_8
0_2_10_6_9_3_1_11_7_5_12_8_4
0_2_10_6_9_3_8_4_12_1_5_7_11
0_2_10_6_11_3_8_4_12_1_9_7_5
0_2_10_7_3_1_9_12_5_11_8_6_4
0_2_10_7_3_8_11_4_1_5_12_9_6
0_2_10_7_3_11_8_4_1_12_5_9_6
0_2_10_7_3_11_9_1_6_4_12_8_5
0_2_10_7_9_4_12_1_3_11_6_8_5
0_2_10_7_11_3_5_9_1_12_4_6_8
0_2_10_7_11_4_8_1_3_12_6_9_5
0_2_10_8_3_9_4_1_11_6_12_7_5
0_2_10_8_3_9_12_1_5_11_6_4_7
0_2_10_8_3_11_9_1_6_4_12_7_5
0_2_10_8_6_1_3_11_7_12_4_9_5
0_2_10_8_6_4_12_1_11_5_7_9_3
0_2_10_8_6_4_12_1_11_7_5_3_9
0_2_10_8_6_11_3_1_12_4_9_7_5
0_2_10_8_6_12_1_11_7_5_3_9_4
0_2_11_5_8_10_12_3_1_7_4_6_9
0_2_11_5_10_4_9_3_12_7_1_8_6
0_2_11_6_8_10_12_1_3_5_7_9_4
0_2_11_6_10_1_5_9_12_3_8_4_7
0_2_11_8_3_9_4_10_1_6_12_5_7
0_2_11_9_6_1_5_10_12_7_4_8_3
0_2_11_9_6_1_10_4_7_12_8_3_5
0_2_11_9_7_10_3_1_12_5_8_6_4
0_2_12_5_7_10_4_11_1_3_9_6_8
0_2_12_5_8_11_3_10_7_4_1_9_6
0_2_12_5_8_11_4_10_3_6_9_7_1
0_2_12_5_8_11_9_3_1_4_7_10_6
0_2_12_6_8_10_4_1_3_11_9_7_5
0_2_12_6_8_11_5_1_10_4_7_9_3
0_2_12_7_11_8_1_4_10_3_6_9_5
0_2_12_9_6_3_10_4_11_8_5_7_1
0_2_12_9_7_4_10_1_5_11_8_6_3
0_2_12_10_6_3_9_11_4_8_1_5_7
0_2_12_10_7_3_11_9_4_1_5_8_6
0_2_12_10_8_3_5_9_11_1_7_4_6
0_2_12_10_8_11_4_1_3_6_9_7_5
0_3_1_6_8_10_12_4_2_5_11_9_7
0_3_1_8_2_9_12_10_4_6_11_5_7
0_3_1_9_7_10_4_2_12_5_11_8_6
0_3_1_10_5_9_12_4_11_7_2_6_8
0_3_1_10_7_11_4_8_12_5_2_6_9
0_3_1_10_8_6_12_2_11_5_7_9_4
0_3_1_11_5_8_10_12_4_2_7_9_6
0_3_1_11_8_10_7_4_2_12_6_9_5
0_3_1_11_9_6_10_5_2_12_7_4_8
0_3_5_7_2_10_12_1_9_4_6_8_11
0_3_5_7_11_1_12_6_9_2_4_8_10
0_3_5_7_11_4_12_1_9_2_6_8_10
0_3_5_7_12_10_2_4_1_8_11_9_6
0_3_5_8_10_12_7_11_2_6_9_1_4
0_3_5_8_11_1_12_6_2_10_7_9_4
0_3_5_8_11_9_12_6_2_10_7_1_4
0_3_5_8_12_1_4_11_7_10_2_6_9
0_3_5_8_12_1_4_11_9_6_2_10_7
0_3_5_9_2_12_7_11_1_6_4_10_8
0_3_5_9_11_4_7_1_12_2_6_8_10
0_3_5_9_11_4_10_1_6_2_7_12_8
0_3_5_9_11_4_10_12_6_1_7_2_8
0_3_5_9_12_6_2_11_7_1_4_8_10
0_3_5_9_12_6_11_2_7_1_4_8_10
0_3_5_10_1_9_4_12_7_2_11_6_8
0_3_5_10_2_9_12_4_7_1_11_6_8
0_3_5_10_8_11_2_12_7_1_4_6_9
0_3_5_10_8_11_4_12_9_6_1_7_2
0_3_5_10_12_6_2_11_1_8_4_9_7
0_3_5_10_12_9_4_1_7_2_11_6_8
0_3_5_11_8_1_12_6_2_10_7_9_4
0_3_5_11_8_10_2_4_1_7_9_12_6
0_3_5_11_8_10_12_4_2_7_9_6_1
0_3_5_11_8_10_12_4_9_1_6_2_7
0_3_5_11_8_12_4_1_7_10_6_2_9
0_3_5_11_9_1_4_8_12_2_7_10_6
0_3_6_2_12_8_11_5_1_10_4_7_9
0_3_6_4_9_1_12_10_2_7_5_8_11
0_3_6_8_1_4_12_10_2_5_11_9_7
0_3_6_8_11_2_12_5_9_1_4_10_7
0_3_6_8_12_2_7_10_4_1_5_9_11
0_3_6_8_12_2_9_5_1_10_4_7_11
0_3_6_9_1_10_5_2_11_7_4_12_8
0_3_6_9_1_12_7_2_11_5_8_10_4
0_3_6_9_2_12_7_4_11_1_5_10_8
0_3_6_9_11_2_5_10_1_7_4_12_8
0_3_6_9_11_2_7_12_1_5_8_10_4
0_3_6_9_11_8_1_12_2_5_7_10_4
0_3_6_9_12_1_11_8_5_2_4_10_7
0_3_6_9_12_2_5_8_11_1_4_7_10
0_3_6_9_12_4_1_8_11_5_7_2_10
0_3_6_9_12_8_11_4_1_10_5_7_2
0_3_6_10_7_11_1_12_2_5_8_4_9
0_3_6_10_12_4_11_8_2_5_1_9_7
0_3_6_11_2_10_7_4_1_12_9_5_8
0_3_6_11_5_10_12_4_2_7_9_1_8
0_3_6_11_7_2_12_8_1_4_9_5_10
0_3_6_11_7_2_12_8_4_1_9_5_10
0_3_6_11_9_2_5_10_4_1_8_12_7
0_3_6_11_9_2_12_8_4_7_1_10_5
0_3_6_11_9_4_12_10_2_7_5_1_8
0_3_6_11_9_12_1_4_7_10_2_5_8
0_3_6_11_9_12_4_2_7_10_1_5_8
0_3_7_2_10_1_9_5_12_4_11_8_6
0_3_7_4_10_12_2_6_11_1_8_5_9
0_3_7_9_1_6_2_10_12_4_8_5_11
0_3_7_9_11_2_5_1_12_10_8_6_4
0_3_7_9_11_6_1_10_12_5_8_2_4
0_3_7_9_12_2_4_8_11_5_1_10_6
0_3_7_9_12_2_5_8_11_1_4_6_10
0_3_7_9_12_2_5_10_6_1_11_4_8
0_3_7_9_12_6_1_10_2_5_8_4_11
0_3_7_9_12_6_2_10_5_1_8_4_11
0_3_7_10_2_11_5_8_12_1_4_6_9
0_3_7_10_8_11_2_4_6_1_9_12_5
0_3_7_10_12_9_2_4_11_8_5_1_6
0_3_7_10_12_9_2_5_11_8_1_4_6
0_3_7_11_1_6_10_5_2_12_9_4_8
0_3_7_11_2_6_10_1_5_12_9_4_8
0_3_7_11_2_6_12_10_5_1_9_4_8
0_3_7_11_2_8_5_1_12_10_6_4_9
0_3_7_11_2_8_10_1_4_6_9_12_5
0_3_7_11_8_1_4_10_5_2_9_12_6
0_3_7_11_8_1_12_6_2_10_5_9_4
0_3_7_11_8_2_5_1_9_12_6_4_10
0_3_7_12_2_9_5_10_4_1_11_8_6
0_3_7_12_8_6_2_10_5_1_4_9_11
0_3_8_2_7_9_1_12_4_6_11_5_10
0_3_8_2_9_6_1_11_4_12_7_5_10
0_3_8_4_7_1_11_2_12_6_9_5_10
0_3_8_4_7_12_2_11_1_6_9_5_10
0_3_8_4_9_12_5_1_11_6_2_7_10
0_3_8_4_9_12_10_1_6_2_5_7_11
0_3_8_4_9_12_10_5_11_6_1_7_2
0_3_8_4_11_9_2_6_1_12_7_5_10
0_3_8_4_11_9_2_12_5_7_1_10_6
0_3_8_4_12_9_5_1_11_6_2_7_10
0_3_8_6_1_9_2_12_7_4_11_5_10
0_3_8_6_1_12_7_11_4_2_9_5_10
0_3_8_6_11_9_1_12_4_2_7_5_10
0_3_8_6_12_1_11_5_7_10_4_2_9
0_3_8_6_12_10_1_5_9_2_4_7_11
0_3_8_10_1_6_2_11_7_12_4_9_5
0_3_8_10_2_9_5_12_1_6_11_7_4
0_3_8_10_5_1_9_4_12_7_2_6_11
0_3_8_10_5_1_11_4_7_12_2_9_6
0_3_8_10_5_2_9_12_4_7_1_6_11
0_3_8_10_5_2_11_1_6_12_9_7_4
0_3_8_10_12_4_11_1_6_2_5_7_9
0_3_8_11_1_6_10_12_7_4_2_9_5
0_3_8_11_1_10_7_5_12_2_9_6_4
0_3_8_11_5_1_9_4_12_7_2_10_6
0_3_8_11_5_1_10_4_7_12_2_9_6
0_3_8_11_5_1_10_12_7_4_2_9_6
0_3_8_11_5_2_9_12_4_7_1_10_6
0_3_8_11_5_2_10_6_4_12_1_9_7
0_3_8_11_5_2_10_12_7_4_1_9_6
0_3_8_11_5_10_1_4_12_7_9_2_6
0_3_8_11_5_10_2_4_12_7_9_1_6
0_3_8_11_5_10_2_4_12_7_9_6_1
0_3_8_11_7_2_10_5_1_4_9_12_6
0_3_8_11_7_4_1_5_12_10_6_2_9
0_3_8_11_7_4_1_12_9_6_2_5_10
0_3_8_11_7_10_2_5_1_4_9_12_6
0_3_8_11_7_12_2_6_1_10_5_9_4
0_3_8_11_9_1_5_2_12_10_7_4_6
0_3_8_11_9_1_5_10_12_7_2_4_6
0_3_8_11_9_4_2_10_12_6_1_5_7
0_3_8_11_9_4_2_10_12_7_5_1_6
0_3_8_11_9_12_2_4_1_7_5_10_6
0_3_8_12_1_9_5_10_4_7_11_2_6
0_3_8_12_5_9_1_4_11_7_2_10_6
0_3_8_12_7_4_1_11_5_10_6_9_2
0_3_8_12_7_4_1_11_6_10_2_5_9
0_3_8_12_7_4_11_1_5_10_6_9_2
0_3_9_2_10_8_1_5_12_6_11_7_4
0_3_9_2_10_8_4_1_12_6_11_7_5
0_3_9_2_10_8_11_5_12_1_6_4_7
0_3_9_2_12_10_7_5_11_1_4_6_8
0_3_9_4_2_10_12_6_11_1_7_5_8
0_3_9_4_8_10_12_2_6_1_7_5_11
0_3_9_4_8_10_12_6_11_1_7_5_2
0_3_9_6_1_11_4_8_12_5_2_10_7
0_3_9_6_8_11_1_12_2_5_7_4_10
0_3_9_6_10_1_4_11_5_8_2_12_7
0_3_9_6_10_2_7_12_4_1_8_5_11
0_3_9_6_12_10_2_11_5_8_4_1_7
0_3_9_6_12_10_4_1_5_8_11_7_2
0_3_9_7_1_4_12_8_11_5_2_6_10
0_3_9_7_2_10_12_6_1_5_11_8_4
0_3_9_7_5_1_12_10_6_4_2_8_11
0_3_9_7_5_2_12_1_11_8_6_4_10
0_3_9_7_5_10_12_1_6_4_2_8_11
0_3_9_7_5_11_1_12_4_6_8_10_2
0_3_9_7_12_4_11_1_6_10_5_2_8
0_3_9_7_12_8_2_5_1_10_4_6_11
0_3_9_7_12_10_2_5_1_4_11_8_6
0_3_9_11_2_4_7_10_12_1_5_8_6
0_3_9_11_5_1_10_6_2_12_8_4_7
0_3_9_11_5_8_4_1_12_6_2_10_7
0_3_9_11_5_10_4_1_12_8_6_2_7
0_3_9_12_8_4_2_10_6_1_11_5_7
0_3_9_12_10_2_11_6_4_1_8_5_7
0_3_10_2_7_9_4_12_1_6_11_5_8
0_3_10_2_9_6_4_11_1_12_7_5_8
0_3_10_4_2_9_12_6_11_1_7_5_8
0_3_10_4_7_9_2_12_1_6_8_5_11
0_3_10_4_7_9_2_12_5_1_8_6_11
0_3_10_4_7_11_2_12_1_8_5_9_6
0_3_10_4_11_9_2_6_1_12_8_5_7
0_3_10_4_11_9_12_6_2_7_1_8_5
0_3_10_6_1_9_4_12_7_2_11_5_8
0_3_10_6_1_9_5_12_2_7_11_4_8
0_3_10_6_2_9_1_12_5_8_11_7_4
0_3_10_6_2_9_12_1_5_8_11_4_7
0_3_10_6_2_9_12_1_7_4_11_8_5
0_3_10_6_2_9_12_4_7_1_11_5_8
0_3_10_6_2_11_5_8_12_1_4_7_9
0_3_10_6_9_1_4_8_12_2_7_5_11
0_3_10_6_9_11_2_4_7_1_8_12_5
0_3_10_6_9_11_4_1_12_8_5_7_2
0_3_10_7_1_4_9_12_6_2_11_5_8
0_3_10_7_1_12_5_8_11_4_6_9_2
0_3_10_7_2_4_12_8_11_5_1_6_9
0_3_10_7_2_6_11_1_5_12_9_4_8
0_3_10_7_2_8_11_4_1_5_9_12_6
0_3_10_7_2_12_9_6_1_5_11_8_4
0_3_10_7_5_2_11_1_6_12_9_4_8
0_3_10_7_5_11_1_4_6_12_9_2_8
0_3_10_7_5_11_2_12_6_8_1_4_9
0_3_10_7_9_1_5_2_11_6_8_12_4
0_3_10_7_9_2_12_8_11_5_1_6_4
0_3_10_7_9_11_2_4_1_8_5_12_6
0_3_10_7_11_6_2_12_1_4_8_5_9
0_3_10_8_1_4_7_11_2_12_6_9_5
0_3_10_8_1_11_4_6_9_12_5_7_2
0_3_10_8_1_11_7_2_12_5_9_4_6
0_3_10_8_2_4_9_11_5_1_6_12_7
0_3_10_8_2_11_9_6_12_1_4_7_5
0_3_10_8_5_11_4_1_12_6_9_7_2
0_3_10_8_11_2_7_1_12_5_9_6_4
0_3_10_12_5_8_11_1_6_2_9_7_4
0_3_10_12_9_2_5_11_1_7_4_6_8
0_3_10_12_9_4_1_11_6_2_7_5_8
0_3_11_4_7_10_12_2_6_1_9_5_8
0_3_11_4_12_9_5_10_2_6_8_1_7
0_3_11_6_8_1_12_4_9_7_5_10_2
0_3_11_6_8_2_5_12_9_1_4_7_10
0_3_11_6_8_10_1_4_2_7_9_12_5
0_3_11_6_12_9_1_5_2_10_7_4_8
0_3_11_6_12_9_2_4_7_10_8_1_5
0_3_11_7_10_4_1_12_9_6_2_5_8
0_3_11_7_10_4_2_5_9_12_1_8_6
0_3_11_7_10_6_2_12_1_8_5_9_4
0_3_11_7_12_2_9_5_1_10_4_6_8
0_3_11_8_10_12_1_5_2_6_9_7_4
0_3_11_8_12_4_9_1_6_10_2_7_5
0_3_11_9_5_1_10_4_7_12_8_6_2
0_3_11_9_5_2_10_12_7_1_4_6_8
0_3_12_2_8_10_7_4_11_1_6_9_5
0_3_12_2_9_6_10_5_11_1_7_4_8
0_3_12_4_8_10_5_2_11_1_7_9_6
0_3_12_4_9_11_5_10_2_6_8_1_7
0_3_12_6_2_10_7_11_4_8_1_5_9
0_3_12_6_9_1_10_5_2_8_11_4_7
0_3_12_6_9_2_4_11_7_10_1_5_8
0_3_12_6_9_11_1_5_2_10_7_4_8
0_3_12_6_9_11_2_4_7_10_8_1_5
0_3_12_7_5_10_1_4_11_8_2_9_6
0_3_12_7_11_6_2_10_1_4_8_5_9
0_3_12_9_7_1_10_2_5_8_11_4_6
0_3_12_10_7_4_1_11_9_6_2_5_8
0_4_1_7_2_10_12_9_5_3_11_6_8
0_4_1_7_11_3_12_9_5_10_2_6_8
0_4_1_7_12_10_2_5_9_11_3_8_6
0_4_1_8_11_7_12_2_6_10_3_5_9
0_4_6_1_9_11_3_8_2_5_12_10_7
0_4_6_1_9_11_5_2_10_3_7_12_8
0_4_6_1_10_12_5_8_2_11_3_7_9
0_4_6_8_10_12_1_3_7_11_2_5_9
0_4_6_8_10_12_1_5_2_11_3_7_9
0_4_6_8_10_12_1_5_2_11_9_7_3
0_4_6_8_10_12_3_5_2_11_9_7_1
0_4_6_8_10_12_7_3_1_11_2_5_9
0_4_6_8_11_2_12_5_9_1_3_10_7
0_4_6_8_11_7_12_2_9_1_3_5_10
0_4_6_9_3_12_8_2_5_1_11_7_10
0_4_6_9_11_2_7_12_3_1_8_10_5
0_4_6_9_12_1_5_8_2_11_7_3_10
0_4_6_9_12_10_5_3_1_11_8_2_7
0_4_6_10_2_11_5_8_1_3_12_7_9
0_4_6_10_2_11_8_12_1_3_5_7_9
0_4_6_10_5_11_1_12_7_2_8_3_9
0_4_6_10_12_1_8_2_7_3_11_9_5
0_4_6_10_12_2_5_3_9_11_8_1_7
0_4_6_10_12_7_3_8_2_5_1_9_11
0_4_6_11_2_7_3_12_9_1_5_10_8
0_4_6_11_2_10_5_9_1_3_7_12_8
0_4_6_11_2_10_7_3_1_8_12_5_9
0_4_6_11_2_12_7_9_1_3_5_10_8
0_4_6_11_5_10_12_9_2_8_3_1_7
0_4_6_11_5_10_12_9_3_1_7_2_8
0_4_6_11_9_1_3_8_2_7_12_10_5
0_4_6_11_9_1_12_8_3_7_2_10_5
0_4_6_12_3_11_8_5_2_10_1_7_9
0_4_6_12_9_11_1_5_2_10_7_3_8
0_4_6_12_9_11_1_5_10_2_7_3_8
0_4_6_12_10_2_5_3_9_11_8_1_7
0_4_6_12_10_7_1_3_9_2_8_5_11
0_4_7_1_10_6_2_9_12_3_5_8_11
0_4_7_1_11_9_12_6_3_10_2_5_8
0_4_7_1_12_9_2_6_10_3_11_8_5
0_4_7_9_2_12_1_6_10_5_11_8_3
0_4_7_9_2_12_5_1_10_6_11_3_8
0_4_7_9_2_12_8_11_5_1_6_10_3
0_4_7_9_2_12_10_8_5_11_1_3_6
0_4_7_9_6_12_10_1_3_5_8_2_11
0_4_7_9_6_12_10_1_5_2_8_3_11
0_4_7_9_6_12_10_1_5_2_11_3_8
0_4_7_9_11_2_5_3_12_10_8_6_1
0_4_7_9_11_2_10_6_3_1_8_12_5
0_4_7_9_12_1_5_8_2_11_3_6_10
0_4_7_9_12_3_8_11_2_6_1_10_5
0_4_7_9_12_6_1_3_5_11_8_10_2
0_4_7_9_12_6_1_11_2_5_3_8_10
0_4_7_10_2_9_12_1_3_11_6_8_5
0_4_7_10_2_9_12_8_3_11_6_1_5
0_4_7_10_2_11_5_1_9_6_12_3_8
0_4_7_10_2_11_8_1_3_6_9_12_5
0_4_7_10_2_11_8_3_12_6_9_1_5
0_4_7_10_3_1_12_8_6_11_2_5_9
0_4_7_10_3_9_12_8_2_11_6_1_5
0_4_7_10_3_11_2_5_9_1_12_8_6
0_4_7_10_6_11_2_5_12_8_1_3_9
0_4_7_10_8_1_12_9_2_6_11_3_5
0_4_7_10_8_3_12_9_2_5_1_6_11
0_4_7_10_12_1_8_11_3_6_2_9_5
0_4_7_10_12_3_8_11_2_6_9_1_5
0_4_7_10_12_9_2_5_3_1_11_8_6
0_4_7_11_3_1_10_5_9_2_12_8_6
0_4_7_11_3_1_10_8_5_2_12_9_6
0_4_7_11_3_6_2_9_12_1_5_8_10
0_4_7_11_8_1_5_9_2_6_3_12_10
0_4_7_11_8_2_12_1_3_10_6_9_5
0_4_7_11_8_3_12_9_2_6_1_10_5
0_4_7_12_2_9_1_6_10_3_11_8_5
0_4_7_12_3_11_8_5_2_10_1_6_9
0_4_7_12_8_2_5_1_9_11_6_3_10
0_4_8_1_5_9_2_12_3_11_7_10_6
0_4_8_1_5_12_10_6_3_11_2_7_9
0_4_8_1_11_6_3_9_12_5_2_10_7
0_4_8_1_11_7_5_2_12_10_6_3_9
0_4_8_5_2_12_1_11_7_10_6_3_9
0_4_8_5_9_12_1_11_7_2_6_3_10
0_4_8_5_9_12_3_11_7_2_6_1_10
0_4_8_5_9_12_10_2_6_3_1_7_11
0_4_8_5_11_1_3_12_9_7_2_10_6
0_4_8_5_11_6_10_12_1_3_7_9_2
0_4_8_5_12_1_11_2_7_10_3_9_6
0_4_8_5_12_2_7_11_1_3_9_6_10
0_4_8_5_12_9_11_2_7_10_3_1_6
0_4_8_5_12_9_11_6_1_10_2_7_3
0_4_8_5_12_10_7_11_1_3_9_6_2
0_4_8_10_2_9_3_1_7_11_6_12_5
0_4_8_10_2_9_3_12_7_11_6_1_5
0_4_8_10_3_7_11_1_6_2_5_12_9
0_4_8_10_3_9_2_5_1_11_7_12_6
0_4_8_10_5_3_1_9_12_6_2_7_11
0_4_8_10_5_3_11_9_12_6_1_7_2
0_4_8_10_5_7_11_1_12_2_6_3_9
0_4_8_10_5_9_2_12_3_11_7_1_6
0_4_8_11_2_6_10_12_1_3_5_7_9
0_4_8_11_2_7_5_1_12_10_3_6_9
0_4_8_11_2_7_10_1_3_6_9_12_5
0_4_8_11_2_12_10_6_1_3_5_7_9
0_4_8_11_3_1_7_12_10_6_2_9_5
0_4_8_11_3_1_10_5_9_6_12_2_7
0_4_8_11_3_6_2_12_10_7_5_1_9
0_4_8_11_3_7_2_12_9_6_1_5_10
0_4_8_11_5_3_1_9_12_2_7_10_6
0_4_8_11_5_10_2_6_3_7_12_1_9
0_4_8_11_5_12_2_6_10_3_1_9_7
0_4_8_11_9_3_5_2_12_10_7_1_6
0_4_8_11_9_6_3_1_12_7_2_10_5
0_4_8_12_2_7_5_11_1_10_6_3_9
0_4_8_12_2_9_7_1_3_11_6_10_5
0_4_8_12_3_6_11_1_10_5_2_9_7
0_4_8_12_3_7_2_11_6_10_1_5_9
0_4_8_12_3_7_11_1_5_10_6_9_2
0_4_8_12_3_7_11_2_5_10_1_9_6
0_4_8_12_3_7_11_2_6_10_1_5_9
0_4_8_12_5_2_11_6_10_3_1_9_7
0_4_8_12_5_2_11_9_6_3_1_10_7
0_4_8_12_5_9_2_6_3_11_7_1_10
0_4_9_1_5_11_8_3_12_6_2_10_7
0_4_9_1_6_2_11_8_12_5_3_10_7
0_4_9_1_6_11_3_8_12_5_2_10_7
0_4_9_1_8_11_3_6_2_10_12_7_5
0_4_9_1_12_7_11_6_2_10_5_3_8
0_4_9_5_8_10_12_3_1_7_11_6_2
0_4_9_5_8_11_1_12_2_6_3_7_10
0_4_9_5_10_1_3_8_12_7_2_6_11
0_4_9_5_10_1_11_2_12_7_3_8_6
0_4_9_5_10_1_11_6_12_7_2_8_3
0_4_9_5_10_2_7_12_1_3_8_6_11
0_4_9_5_10_2_11_6_1_3_8_12_7
0_4_9_5_10_2_11_8_12_7_3_1_6
0_4_9_5_12_2_11_8_6_1_3_10_7
0_4_9_5_12_10_1_11_6_3_7_2_8
0_4_9_7_3_1_12_8_5_11_2_6_10
0_4_9_7_3_10_12_1_6_11_2_8_5
0_4_9_7_3_10_12_5_1_11_6_8_2
0_4_9_7_10_2_11_6_1_3_5_12_8
0_4_9_7_12_1_3_8_6_11_2_10_5
0_4_9_7_12_1_11_6_10_3_5_8_2
0_4_9_7_12_2_11_6_1_10_5_3_8
0_4_9_7_12_3_1_8_5_11_2_10_6
0_4_9_7_12_3_11_8_1_5_2_10_6
0_4_9_7_12_10_2_5_1_8_11_3_6
0_4_9_11_2_7_3_8_12_1_6_10_5
0_4_9_11_2_7_10_3_1_8_5_12_6
